lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-28750	1200.0	701.0	2858.0	1788.0	487.0	3399.0	4893.0	4066.0	1118.0	5878.0	3085.0	3124.0	2082.0	4188.0	798.0	1624.0	1858.0	834.0	1472.0	1666.0	4736.0	1306.0	5559.0	4919.0	994.0	7637.0	9029.0	7682.0	4308.0	4639.0	298.0	374.0	479.0	2659.0	101731.0	1286324.0	1604517.73213
sub-28751	877.0	759.0	2681.0	1944.0	570.0	3043.0	3921.0	3389.0	1160.0	5053.0	2740.0	2563.0	2110.0	3091.0	747.0	1519.0	2272.0	746.0	1764.0	1441.0	4288.0	1463.0	5145.0	4471.0	1139.0	5998.0	8808.0	6625.0	4330.0	4061.0	288.0	472.0	574.0	2110.0	92157.7	1228118.0	1464823.10205
sub-28752	1613.0	721.0	2614.0	1987.0	523.0	4022.0	6065.0	4438.0	1175.0	6821.0	3094.0	3945.0	1908.0	4617.0	860.0	1912.0	2047.0	943.0	1669.0	2016.0	5892.0	1431.0	6286.0	4334.0	856.0	7541.0	8971.0	5208.0	4928.0	5482.0	288.0	481.0	464.0	2916.0	108053.0	1467499.0	1973167.50385
sub-28753	1295.0	546.0	2740.0	1737.0	524.0	3748.0	4640.0	3910.0	1086.0	5621.0	3305.0	3322.0	2021.0	4040.0	703.0	1436.0	1575.0	736.0	1668.0	1689.0	4747.0	1178.0	5116.0	4516.0	1023.0	6061.0	7957.0	6427.0	4274.0	5822.0	287.0	470.0	423.0	2838.0	97480.7	1222680.0	1555011.37733
sub-28754	1412.0	593.0	2481.0	1569.0	507.0	3233.0	5941.0	3445.0	1200.0	5681.0	2732.0	3516.0	2108.0	3153.0	626.0	1666.0	1496.0	678.0	1354.0	1728.0	5220.0	1241.0	6038.0	4716.0	926.0	5535.0	9618.0	7244.0	4714.0	5026.0	279.0	526.0	446.0	2581.0	99212.6	1241070.0	1644562.83774
sub-28755	1028.0	626.0	3026.0	1912.0	407.0	3798.0	5208.0	3434.0	1081.0	5620.0	3364.0	4280.0	2140.0	2680.0	692.0	1663.0	1886.0	854.0	1686.0	1729.0	4418.0	1044.0	5653.0	4415.0	888.0	6265.0	8089.0	6263.0	4139.0	4433.0	270.0	519.0	449.0	2677.0	96631.1	1223510.0	1514701.33136
sub-28756	905.0	540.0	2472.0	1264.0	588.0	3168.0	5416.0	3704.0	1327.0	4800.0	3148.0	2469.0	1969.0	3332.0	798.0	1695.0	2081.0	782.0	1387.0	1165.0	4940.0	1443.0	5138.0	4384.0	850.0	6616.0	8656.0	7180.0	5120.0	4856.0	267.0	481.0	645.0	2598.0	96177.7	1180284.0	1601387.88896
sub-28757	1168.0	409.0	1985.0	1358.0	356.0	3129.0	4948.0	3912.0	891.0	5043.0	3303.0	2939.0	2143.0	3635.0	597.0	1355.0	1862.0	814.0	1440.0	1467.0	4133.0	744.0	4909.0	3946.0	899.0	5743.0	8285.0	6107.0	4141.0	4815.0	294.0	481.0	492.0	2454.0	90194.6	1164013.0	1460877.52934
sub-28758	1071.0	745.0	2329.0	2256.0	426.0	3530.0	4989.0	3944.0	1248.0	6272.0	3107.0	3630.0	1894.0	3536.0	742.0	1465.0	2002.0	778.0	1661.0	2147.0	4664.0	1218.0	5181.0	4374.0	873.0	5925.0	6816.0	6083.0	4314.0	4626.0	280.0	461.0	471.0	2761.0	95635.6	1210074.0	1546546.35698
sub-28759	1040.0	562.0	2403.0	960.0	508.0	4089.0	4403.0	3230.0	1152.0	5247.0	2633.0	3101.0	1823.0	3073.0	870.0	1509.0	1746.0	691.0	1368.0	1092.0	4205.0	1320.0	4992.0	3309.0	718.0	5464.0	7578.0	4584.0	4214.0	5128.0	253.0	408.0	479.0	2200.0	86350.1	1115492.0	1353067.96766
sub-28760	1125.0	477.0	2686.0	1468.0	634.0	4245.0	5249.0	4560.0	1030.0	5490.0	3354.0	2737.0	1859.0	4272.0	871.0	1473.0	2269.0	784.0	1437.0	1361.0	4943.0	1418.0	5326.0	3967.0	941.0	7741.0	8831.0	6517.0	4871.0	4700.0	241.0	548.0	514.0	2950.0	100842.0	1319818.0	1787241.03751
sub-28761	1065.0	540.0	2738.0	1504.0	448.0	3028.0	5275.0	4153.0	1103.0	4998.0	2243.0	2925.0	1828.0	3771.0	673.0	1456.0	1808.0	673.0	1475.0	1384.0	4103.0	1423.0	5104.0	4060.0	814.0	5578.0	7540.0	6175.0	4449.0	3536.0	258.0	410.0	520.0	1947.0	88994.4	1119669.0	1488531.58349
sub-28762	1242.0	834.0	3210.0	1847.0	534.0	3938.0	5465.0	4494.0	1377.0	5722.0	3389.0	3848.0	2139.0	4094.0	768.0	1568.0	1991.0	787.0	1826.0	2019.0	4729.0	1587.0	5941.0	4938.0	1097.0	7438.0	8111.0	7207.0	4847.0	5219.0	322.0	583.0	484.0	2993.0	106584.0	1384995.0	1719185.06377
sub-28763	1167.0	615.0	2408.0	1438.0	321.0	2688.0	5084.0	2971.0	920.0	4743.0	2992.0	2781.0	1945.0	3610.0	637.0	1179.0	1417.0	786.0	1141.0	1596.0	4049.0	1169.0	4406.0	3869.0	764.0	5351.0	6580.0	5816.0	4124.0	3809.0	241.0	375.0	417.0	2278.0	83682.4	1056124.0	1296242.5923
sub-28764	687.0	432.0	1835.0	1316.0	550.0	2360.0	4686.0	2004.0	1110.0	4112.0	1717.0	2126.0	1434.0	2388.0	844.0	1264.0	1039.0	484.0	1036.0	989.0	3418.0	1066.0	4153.0	3709.0	501.0	3853.0	5576.0	4417.0	3999.0	3016.0	167.0	452.0	564.0	2325.0	69452.5	967377.0	1600410.84616
sub-28765	1134.0	670.0	2225.0	1359.0	673.0	3783.0	4950.0	4027.0	1119.0	4998.0	2930.0	2670.0	1901.0	3680.0	704.0	1591.0	1911.0	657.0	1559.0	1184.0	4388.0	1509.0	4968.0	4350.0	713.0	6703.0	8103.0	6359.0	5028.0	5755.0	305.0	523.0	493.0	3006.0	95925.8	1150577.0	1523365.09903
sub-28766	1356.0	848.0	3112.0	1768.0	611.0	4011.0	5680.0	4083.0	1738.0	6819.0	3097.0	2848.0	2119.0	3797.0	805.0	1587.0	2033.0	855.0	1624.0	1683.0	5967.0	1706.0	6318.0	4663.0	1342.0	7443.0	11175.0	6646.0	5822.0	6928.0	271.0	615.0	725.0	2985.0	113078.0	1451596.0	1925072.43822
sub-28767	1483.0	633.0	2494.0	1233.0	565.0	3574.0	5444.0	4875.0	1511.0	5074.0	2600.0	2831.0	1906.0	4439.0	696.0	1349.0	1890.0	677.0	1504.0	1224.0	4768.0	1486.0	5348.0	4393.0	980.0	7191.0	8044.0	6475.0	5188.0	5644.0	284.0	544.0	451.0	2637.0	99433.5	1341546.0	1688276.39314
sub-28768	1265.0	635.0	2400.0	2225.0	395.0	3725.0	5834.0	3857.0	1176.0	6189.0	3155.0	3610.0	2070.0	3732.0	727.0	1618.0	1573.0	788.0	1655.0	1922.0	5027.0	1396.0	5457.0	4156.0	902.0	6976.0	7629.0	6905.0	4683.0	4041.0	216.0	469.0	456.0	2733.0	99583.9	1288146.0	1687566.82117
sub-28769	791.0	555.0	1736.0	1365.0	387.0	2554.0	4584.0	2267.0	931.0	4197.0	2004.0	2171.0	1435.0	2672.0	664.0	1254.0	1680.0	631.0	1473.0	1162.0	3472.0	1066.0	4969.0	3458.0	513.0	4692.0	6023.0	4410.0	3182.0	3158.0	269.0	378.0	350.0	1982.0	72429.5	976705.0	1281681.46937
sub-28770	1167.0	784.0	2648.0	1538.0	427.0	3106.0	5745.0	3922.0	957.0	5314.0	2885.0	3020.0	2080.0	3872.0	740.0	1561.0	1545.0	747.0	1230.0	1205.0	4804.0	1350.0	5674.0	3768.0	780.0	6411.0	7815.0	6015.0	4622.0	4736.0	303.0	473.0	613.0	2215.0	94072.4	1191254.0	1508054.84404
sub-28771	1244.0	645.0	2803.0	2134.0	392.0	4056.0	6108.0	4012.0	1356.0	5988.0	3253.0	4077.0	2025.0	4305.0	823.0	1740.0	2078.0	858.0	1934.0	2014.0	4982.0	1313.0	5379.0	5608.0	1064.0	6427.0	9026.0	7151.0	4338.0	4112.0	295.0	444.0	474.0	2820.0	105266.0	1314852.0	1706014.68176
sub-28772	1197.0	763.0	2378.0	1755.0	551.0	3630.0	5546.0	4298.0	1073.0	6409.0	3009.0	3480.0	2259.0	4298.0	849.0	1452.0	1499.0	882.0	1411.0	1759.0	4600.0	1301.0	4816.0	4095.0	836.0	7322.0	7574.0	5975.0	4869.0	5548.0	289.0	556.0	574.0	2476.0	99212.7	1309514.0	1606763.11466
sub-28774	1135.0	589.0	2072.0	1481.0	406.0	2965.0	5214.0	2811.0	1111.0	4839.0	2435.0	2774.0	1548.0	3339.0	576.0	1136.0	1852.0	648.0	1553.0	1421.0	4067.0	1182.0	4813.0	3453.0	686.0	5730.0	6509.0	4675.0	4061.0	4251.0	230.0	436.0	397.0	2090.0	82484.2	1090897.0	1381376.45504
sub-28775	1046.0	550.0	1783.0	1279.0	611.0	2890.0	3593.0	3184.0	919.0	3856.0	2220.0	2452.0	1202.0	3211.0	652.0	1235.0	1293.0	597.0	1361.0	1263.0	4481.0	1090.0	5005.0	3187.0	511.0	5219.0	6366.0	5008.0	3543.0	3912.0	218.0	497.0	371.0	2003.0	76598.3	989345.0	1315562.81248
sub-28776	716.0	527.0	2464.0	767.0	355.0	1709.0	3455.0	1822.0	1044.0	2817.0	2093.0	1286.0	1414.0	2164.0	550.0	1152.0	1233.0	518.0	1045.0	586.0	3535.0	1203.0	4487.0	2994.0	611.0	4345.0	6108.0	5568.0	2675.0	3827.0	198.0	412.0	366.0	1923.0	65663.2	965880.0	1409201.32453
sub-28777	1225.0	566.0	2917.0	1390.0	504.0	3328.0	5231.0	3539.0	1025.0	5724.0	3202.0	2836.0	2016.0	3575.0	565.0	1416.0	2328.0	795.0	1734.0	1207.0	5185.0	912.0	5242.0	4387.0	817.0	6218.0	8941.0	7405.0	4881.0	4284.0	331.0	452.0	646.0	2388.0	97102.5	1303307.0	1752212.67038
sub-28778	965.0	481.0	2376.0	1285.0	494.0	2975.0	4253.0	3778.0	919.0	4667.0	2902.0	2566.0	1494.0	2926.0	566.0	1624.0	1983.0	788.0	1628.0	1304.0	3949.0	1311.0	4616.0	3937.0	684.0	5849.0	7350.0	5675.0	3575.0	4208.0	251.0	477.0	357.0	2647.0	84771.4	1075593.0	1306813.92151
sub-28779	986.0	905.0	2419.0	1647.0	498.0	3042.0	4070.0	3008.0	1045.0	4550.0	2852.0	3019.0	1693.0	2972.0	702.0	1465.0	1737.0	680.0	1202.0	1508.0	4150.0	1610.0	5058.0	4230.0	891.0	6415.0	7946.0	5912.0	3938.0	3611.0	214.0	442.0	467.0	2542.0	87413.6	1092915.0	1436011.92652
sub-28780	1138.0	578.0	2367.0	1524.0	480.0	3253.0	5560.0	3979.0	1140.0	5482.0	2928.0	3075.0	1864.0	3516.0	693.0	1559.0	2114.0	732.0	1412.0	1372.0	4610.0	1315.0	5363.0	4564.0	924.0	6108.0	7945.0	6238.0	4395.0	4330.0	250.0	498.0	431.0	2473.0	94205.4	1248363.0	1604538.84256
sub-28781	635.0	669.0	1653.0	897.0	559.0	2557.0	2853.0	2737.0	794.0	3016.0	2183.0	1918.0	1818.0	2491.0	762.0	1440.0	1637.0	818.0	1161.0	662.0	3956.0	1116.0	5668.0	2405.0	691.0	5272.0	7555.0	3869.0	3731.0	4007.0	341.0	423.0	595.0	1856.0	72725.0	978822.0	1656882.41926
sub-28782	784.0	580.0	1751.0	1272.0	347.0	2367.0	3356.0	2063.0	1066.0	4075.0	1351.0	1773.0	1411.0	2446.0	718.0	1103.0	1689.0	401.0	1481.0	735.0	2359.0	1231.0	4155.0	2342.0	524.0	3962.0	6252.0	4306.0	3857.0	3174.0	292.0	501.0	512.0	2205.0	66431.6	923031.0	1483842.39469
sub-28783	1224.0	689.0	2518.0	2236.0	472.0	3475.0	5370.0	3622.0	1197.0	6521.0	2546.0	3337.0	1923.0	4018.0	762.0	1415.0	1635.0	634.0	1453.0	1733.0	4324.0	1399.0	4926.0	3868.0	836.0	6881.0	7157.0	5853.0	4476.0	4070.0	317.0	440.0	473.0	2718.0	94474.4	1186446.0	1550665.63432
sub-28784	1203.0	533.0	2774.0	1407.0	391.0	3262.0	4418.0	2897.0	1084.0	4892.0	2356.0	2941.0	1476.0	3625.0	587.0	1256.0	1638.0	734.0	1326.0	952.0	4619.0	1108.0	5779.0	3764.0	772.0	6456.0	7499.0	5581.0	4780.0	4172.0	251.0	404.0	531.0	2319.0	87780.5	1153703.0	1487470.84012
sub-28785	1156.0	724.0	1907.0	1501.0	451.0	3487.0	5138.0	4043.0	1090.0	4955.0	3077.0	3494.0	1715.0	4082.0	652.0	1432.0	2039.0	954.0	1743.0	1634.0	4430.0	1238.0	4807.0	3399.0	671.0	5192.0	8369.0	5550.0	3854.0	4254.0	264.0	510.0	423.0	2480.0	90705.1	1183877.0	1449254.84018
sub-28786	1045.0	594.0	2574.0	1457.0	589.0	3186.0	4497.0	3282.0	1191.0	4897.0	2561.0	2599.0	1596.0	3264.0	665.0	1476.0	1586.0	685.0	1452.0	1416.0	4109.0	1278.0	5120.0	3535.0	691.0	5798.0	7321.0	5830.0	3916.0	3893.0	259.0	460.0	444.0	2741.0	86000.9	1143756.0	1315957.53675
sub-28787	953.0	1055.0	3179.0	1554.0	642.0	3157.0	4810.0	4108.0	1157.0	4954.0	3013.0	3570.0	2104.0	3722.0	666.0	1549.0	1608.0	805.0	1182.0	1603.0	4764.0	1378.0	5722.0	4230.0	1107.0	6050.0	8919.0	5668.0	3961.0	4140.0	270.0	547.0	416.0	2627.0	95177.7	1277336.0	1587400.64734
sub-28788	1241.0	583.0	2692.0	1845.0	621.0	4217.0	5922.0	4104.0	1243.0	6273.0	3421.0	3693.0	2565.0	4263.0	725.0	1356.0	1688.0	945.0	1930.0	1830.0	4830.0	1423.0	5201.0	5006.0	953.0	7631.0	9011.0	6802.0	4928.0	5817.0	303.0	455.0	599.0	3113.0	107225.0	1402747.0	1792921.98156
sub-28790	1373.0	583.0	2516.0	1577.0	520.0	3542.0	4458.0	3994.0	899.0	4691.0	2972.0	3239.0	1819.0	3846.0	718.0	1313.0	1466.0	740.0	1037.0	1574.0	4443.0	1191.0	5199.0	4073.0	924.0	5942.0	7752.0	5871.0	4638.0	4404.0	251.0	433.0	402.0	2211.0	90605.6	1122358.0	1399449.94271
sub-28791	1333.0	719.0	2378.0	2048.0	584.0	4032.0	5770.0	4180.0	1655.0	6596.0	3490.0	4026.0	1909.0	4346.0	755.0	1556.0	2524.0	970.0	2182.0	1803.0	5542.0	1689.0	6954.0	4587.0	917.0	6118.0	9268.0	6263.0	4941.0	5021.0	255.0	580.0	720.0	3225.0	108931.0	1336325.0	1590356.35577
sub-28792	1099.0	506.0	2172.0	1536.0	449.0	2928.0	5122.0	3478.0	1092.0	5530.0	2674.0	2764.0	1989.0	3545.0	685.0	1325.0	1555.0	792.0	1227.0	1360.0	4484.0	1168.0	5781.0	4111.0	753.0	6009.0	8383.0	6231.0	4573.0	4999.0	285.0	462.0	723.0	2545.0	92332.9	1248930.0	1530810.02357
sub-28793	1235.0	708.0	2493.0	1210.0	536.0	3545.0	4650.0	3080.0	1015.0	4891.0	2662.0	2564.0	1714.0	3207.0	679.0	1362.0	1609.0	822.0	1601.0	1161.0	4322.0	1462.0	5462.0	3758.0	932.0	6047.0	7028.0	6012.0	4249.0	4498.0	224.0	444.0	501.0	2027.0	87705.1	1136676.0	1359486.02891
sub-28795	859.0	820.0	3006.0	1986.0	359.0	2992.0	3715.0	3502.0	1187.0	6092.0	3353.0	4051.0	2154.0	3218.0	746.0	1411.0	2221.0	988.0	1884.0	1947.0	4366.0	1186.0	5968.0	4484.0	1085.0	6882.0	8751.0	7048.0	4187.0	5361.0	309.0	587.0	546.0	2943.0	100083.0	1313488.0	1658245.42657
sub-28796	1128.0	762.0	2409.0	1926.0	696.0	3590.0	6494.0	4184.0	1015.0	5614.0	3210.0	3882.0	2021.0	3654.0	779.0	1444.0	1996.0	855.0	1292.0	1856.0	4985.0	1487.0	5587.0	5521.0	1085.0	6671.0	7487.0	7062.0	4266.0	4917.0	299.0	511.0	341.0	2547.0	101560.0	1282721.0	1633791.43929
sub-28797	969.0	646.0	2107.0	1206.0	478.0	2867.0	3898.0	2890.0	799.0	3953.0	2552.0	2355.0	1718.0	2758.0	590.0	1161.0	1516.0	732.0	1236.0	1103.0	3756.0	1008.0	4551.0	3213.0	796.0	4932.0	6625.0	4890.0	3894.0	3978.0	249.0	453.0	351.0	1994.0	76208.2	976510.0	1287494.11489
sub-28798	1048.0	853.0	2893.0	2126.0	451.0	3685.0	5014.0	3714.0	1272.0	6714.0	3280.0	3605.0	2107.0	4004.0	635.0	1475.0	1934.0	774.0	1723.0	1761.0	4275.0	1312.0	5529.0	4482.0	1051.0	7374.0	9249.0	6150.0	4438.0	3558.0	251.0	447.0	414.0	2605.0	100192.0	1267472.0	1594323.3826
sub-28800	1606.0	1004.0	2915.0	1653.0	395.0	3796.0	6216.0	3972.0	1152.0	7235.0	3386.0	3533.0	2043.0	4710.0	835.0	1873.0	2331.0	853.0	1815.0	1374.0	5220.0	1666.0	5606.0	4989.0	1523.0	7373.0	9890.0	6963.0	5282.0	5211.0	345.0	410.0	566.0	3349.0	111086.0	1477807.0	1803209.04992
sub-28801	1091.0	644.0	2581.0	1189.0	529.0	4042.0	5490.0	4276.0	1326.0	5160.0	2969.0	2374.0	2109.0	3820.0	740.0	1373.0	1550.0	807.0	1276.0	1165.0	4591.0	1384.0	5344.0	3752.0	908.0	6386.0	7782.0	6298.0	4299.0	4635.0	298.0	530.0	443.0	2197.0	93120.2	1228314.0	1595050.87772
sub-28802	1196.0	603.0	2953.0	1290.0	473.0	2851.0	5030.0	3165.0	1361.0	4639.0	2456.0	2963.0	1951.0	3253.0	650.0	1586.0	2256.0	777.0	1598.0	1075.0	4858.0	1424.0	6302.0	3813.0	824.0	5477.0	8580.0	5786.0	4735.0	5420.0	260.0	531.0	779.0	2974.0	93886.6	1205500.0	1673762.01074
sub-28803	1217.0	767.0	2451.0	1556.0	468.0	3256.0	5271.0	3347.0	1314.0	5427.0	2944.0	3102.0	1894.0	3663.0	681.0	1532.0	1685.0	723.0	1398.0	1583.0	4486.0	1440.0	5729.0	4292.0	939.0	5670.0	8469.0	5501.0	4757.0	4952.0	311.0	395.0	480.0	2901.0	94601.1	1231554.0	1583104.40334
sub-28804	1487.0	1102.0	3734.0	2442.0	545.0	3382.0	6202.0	4639.0	1206.0	8194.0	3565.0	4475.0	2339.0	4194.0	1127.0	1804.0	2038.0	952.0	1337.0	2489.0	5647.0	1290.0	6555.0	4606.0	1015.0	8272.0	9704.0	6569.0	5027.0	5142.0	308.0	546.0	536.0	2344.0	114810.0	1407465.0	1719962.02803
sub-28805	788.0	689.0	3119.0	2196.0	782.0	3824.0	4241.0	3395.0	1220.0	6200.0	2679.0	4089.0	1883.0	3317.0	754.0	1520.0	1527.0	699.0	1136.0	2096.0	4587.0	1472.0	5822.0	3758.0	1053.0	6094.0	8416.0	6838.0	3963.0	3905.0	249.0	546.0	427.0	2547.0	95825.7	1197008.0	1487987.27076
sub-28806	1101.0	944.0	2871.0	1623.0	750.0	3916.0	5038.0	4561.0	1164.0	6185.0	3107.0	3297.0	1813.0	3851.0	698.0	1526.0	2201.0	903.0	1741.0	1634.0	4821.0	1305.0	6026.0	5060.0	1150.0	7683.0	9232.0	6189.0	4753.0	6016.0	300.0	569.0	536.0	2868.0	105424.0	1372418.0	1691523.08691
sub-28807	876.0	507.0	1739.0	1039.0	257.0	2676.0	3674.0	2283.0	883.0	4707.0	1746.0	2266.0	1306.0	2638.0	623.0	1103.0	1342.0	456.0	1218.0	811.0	3414.0	959.0	3907.0	2805.0	522.0	4447.0	5380.0	3441.0	3676.0	2959.0	264.0	350.0	462.0	1967.0	66698.9	985327.0	1430224.94865
sub-28808	864.0	672.0	2292.0	1483.0	621.0	3209.0	4501.0	3425.0	1111.0	5139.0	2323.0	2950.0	1780.0	3032.0	755.0	1500.0	1599.0	732.0	1436.0	1406.0	4993.0	1549.0	6068.0	3860.0	873.0	6063.0	8176.0	5864.0	3856.0	3233.0	297.0	512.0	487.0	2128.0	88537.3	1189815.0	1467310.08702
sub-28809	1722.0	765.0	2462.0	1432.0	538.0	3534.0	6505.0	4057.0	1228.0	5930.0	3134.0	3271.0	2038.0	4487.0	677.0	1438.0	1918.0	773.0	1346.0	1387.0	4611.0	1184.0	4998.0	4458.0	946.0	6551.0	6763.0	5565.0	4417.0	5733.0	292.0	454.0	375.0	3021.0	98008.7	1241921.0	1649843.13938
sub-28810	1037.0	647.0	2714.0	1599.0	553.0	3243.0	4860.0	3586.0	1062.0	5727.0	2353.0	2915.0	1584.0	3562.0	674.0	1347.0	2018.0	708.0	1424.0	1405.0	4000.0	1299.0	5279.0	3511.0	767.0	5693.0	7698.0	5145.0	4483.0	4245.0	245.0	515.0	449.0	2250.0	88589.2	1188011.0	1560952.51907
sub-28811	1064.0	721.0	2445.0	1453.0	561.0	3262.0	4885.0	3467.0	1358.0	5380.0	3299.0	2714.0	1944.0	3545.0	664.0	1353.0	1967.0	668.0	1487.0	1219.0	4742.0	1653.0	5682.0	4518.0	882.0	6327.0	8402.0	6357.0	4975.0	4837.0	245.0	487.0	497.0	2463.0	95521.8	1215427.0	1539551.66908
sub-28812	1075.0	696.0	3095.0	2808.0	528.0	4193.0	4802.0	4101.0	1574.0	7600.0	3259.0	4910.0	1979.0	4080.0	764.0	1610.0	2082.0	894.0	1850.0	2562.0	6059.0	1529.0	5935.0	4355.0	903.0	8049.0	9695.0	6886.0	5454.0	5808.0	340.0	612.0	563.0	3673.0	114319.0	1453036.0	1735844.63854
sub-28813	1041.0	802.0	2272.0	1297.0	388.0	3425.0	4701.0	3390.0	1189.0	5956.0	2593.0	2974.0	1542.0	3175.0	682.0	1520.0	1697.0	713.0	1510.0	1256.0	3999.0	1249.0	4484.0	4031.0	752.0	5551.0	6984.0	5318.0	3731.0	4436.0	218.0	378.0	416.0	2342.0	86011.4	1105614.0	1388806.88541
sub-28814	1031.0	937.0	2737.0	1360.0	350.0	3038.0	5608.0	3183.0	1068.0	5134.0	2407.0	2741.0	1833.0	3113.0	570.0	1426.0	1637.0	646.0	1406.0	1442.0	4418.0	1567.0	4880.0	3683.0	993.0	5319.0	6803.0	5832.0	3746.0	3841.0	237.0	403.0	400.0	2062.0	85854.4	1081741.0	1339510.12216
sub-28815	1224.0	692.0	2592.0	1791.0	618.0	3409.0	5624.0	4348.0	1230.0	5089.0	3378.0	2729.0	1909.0	3397.0	566.0	1772.0	1979.0	811.0	1649.0	1622.0	4955.0	1582.0	5021.0	4389.0	871.0	6870.0	7939.0	5583.0	4315.0	5010.0	334.0	521.0	492.0	3052.0	97350.6	1268966.0	1576027.56363
sub-28817	1047.0	604.0	2335.0	1436.0	606.0	2888.0	3804.0	3270.0	1127.0	4447.0	2538.0	2851.0	1727.0	3216.0	656.0	1530.0	1766.0	782.0	1335.0	1342.0	4115.0	1110.0	4718.0	3379.0	739.0	5943.0	6060.0	5036.0	3902.0	4056.0	225.0	502.0	478.0	2165.0	81730.7	1080803.0	1237632.87683
sub-28819	884.0	499.0	2607.0	1353.0	552.0	3024.0	4822.0	2542.0	936.0	6057.0	2028.0	2956.0	1582.0	2687.0	723.0	1374.0	1461.0	469.0	1342.0	1237.0	4399.0	953.0	4380.0	3270.0	678.0	5378.0	6665.0	4698.0	3811.0	3958.0	241.0	356.0	343.0	2111.0	80362.4	1051976.0	1467883.80673
sub-28820	1161.0	594.0	2393.0	1583.0	419.0	3950.0	5066.0	3672.0	1504.0	6024.0	2862.0	3927.0	1617.0	3395.0	743.0	1797.0	1828.0	827.0	1515.0	1606.0	4348.0	1113.0	5123.0	5136.0	1000.0	7498.0	8749.0	5831.0	4752.0	6034.0	277.0	528.0	471.0	2499.0	99836.4	1339648.0	1629649.87901
sub-28821	1400.0	612.0	2843.0	2160.0	440.0	3689.0	5443.0	3765.0	945.0	6622.0	3409.0	3841.0	2166.0	3996.0	753.0	1886.0	1607.0	952.0	1594.0	2064.0	4686.0	1505.0	5801.0	4066.0	1195.0	7563.0	9214.0	6317.0	5204.0	4605.0	267.0	424.0	616.0	2413.0	104057.0	1336464.0	1665503.04698
sub-28822	1039.0	599.0	2868.0	1816.0	537.0	3771.0	5335.0	4051.0	787.0	6632.0	2909.0	4288.0	1975.0	3156.0	953.0	1523.0	2030.0	785.0	1580.0	1929.0	4435.0	1279.0	5419.0	4670.0	894.0	7030.0	8005.0	7219.0	4593.0	4220.0	302.0	571.0	490.0	2454.0	100134.0	1328084.0	1656537.60957
sub-28824	1518.0	984.0	2296.0	1952.0	498.0	3395.0	4768.0	3787.0	1359.0	5665.0	2886.0	4062.0	2036.0	4247.0	790.0	1568.0	1614.0	882.0	1932.0	1726.0	4527.0	1534.0	4531.0	4992.0	1191.0	7950.0	8121.0	7247.0	4690.0	4567.0	291.0	434.0	557.0	2676.0	101269.0	1285580.0	1713116.27956
sub-28825	1091.0	708.0	2519.0	1554.0	668.0	3478.0	5421.0	4388.0	1399.0	5550.0	3281.0	3432.0	2479.0	4141.0	663.0	1624.0	2190.0	863.0	1845.0	1447.0	5214.0	1603.0	6671.0	5048.0	786.0	7074.0	8279.0	6790.0	4719.0	5140.0	293.0	585.0	513.0	3007.0	104311.0	1281160.0	1662238.70602
sub-28826	809.0	456.0	2896.0	1923.0	399.0	2660.0	3462.0	3184.0	1112.0	5420.0	2484.0	3052.0	1561.0	2946.0	608.0	1272.0	1847.0	633.0	1580.0	1647.0	4620.0	1346.0	5950.0	3861.0	762.0	5582.0	7482.0	5418.0	4462.0	4766.0	227.0	459.0	484.0	2572.0	87936.1	1080236.0	1279898.99656
sub-28827	818.0	470.0	2066.0	1239.0	473.0	3051.0	5319.0	4028.0	1049.0	4715.0	2764.0	2818.0	1808.0	3883.0	664.0	1177.0	1517.0	712.0	1386.0	1265.0	4204.0	952.0	4828.0	4080.0	703.0	5667.0	7397.0	7243.0	3523.0	4194.0	270.0	483.0	327.0	2149.0	87235.9	1101949.0	1320152.2132
sub-28828	1394.0	721.0	1921.0	1729.0	611.0	3634.0	5476.0	3637.0	1267.0	5508.0	2747.0	3760.0	1912.0	3810.0	717.0	1383.0	1856.0	663.0	1632.0	1788.0	4170.0	1371.0	4919.0	3874.0	711.0	5956.0	7329.0	5324.0	4381.0	4674.0	276.0	427.0	500.0	2474.0	92544.1	1172976.0	1468401.8972
