lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
0050116	1228.0	720.0	3125.0	2101.0	476.0	3941.0	5073.0	3898.0	1288.0	5865.0	2996.0	3245.0	2483.0	3772.0	922.0	1442.0	1556.0	789.0	1297.0	1866.0	5224.0	1280.0	5433.0	4873.0	1040.0	6323.0	8102.0	6789.0	4774.0	4664.0	296.0	507.0	613.0	2550.0	100534.0	1315604.0	1625203.19657
0050117	1225.0	800.0	2320.0	1481.0	520.0	3522.0	4603.0	4013.0	1065.0	4224.0	2663.0	2966.0	2117.0	3451.0	702.0	1415.0	1711.0	697.0	1649.0	1324.0	4693.0	1354.0	5193.0	4123.0	850.0	5696.0	7613.0	5519.0	4532.0	4387.0	249.0	513.0	519.0	2817.0	90439.7	1256142.0	1658398.89893
0050118	1205.0	900.0	3296.0	1595.0	629.0	3897.0	5591.0	4119.0	1536.0	6778.0	3375.0	3024.0	2651.0	3300.0	789.0	1372.0	1631.0	904.0	1456.0	1514.0	5222.0	1916.0	5884.0	4392.0	1374.0	7737.0	9603.0	5599.0	4286.0	3622.0	348.0	622.0	456.0	3089.0	103702.0	1297332.0	1763532.52352
0050119	869.0	528.0	2042.0	1713.0	313.0	3047.0	5073.0	3543.0	1011.0	5242.0	2491.0	3162.0	1873.0	3384.0	747.0	1474.0	1687.0	710.0	1373.0	1702.0	3849.0	1151.0	4614.0	3465.0	831.0	5558.0	6399.0	5466.0	3611.0	3732.0	247.0	429.0	399.0	2808.0	84543.1	1182405.0	1384511.16727
0050120	865.0	641.0	2349.0	1740.0	404.0	2694.0	4525.0	2086.0	1119.0	4913.0	2511.0	3399.0	1358.0	1854.0	884.0	1487.0	1576.0	688.0	1165.0	1663.0	4527.0	1337.0	5552.0	4036.0	769.0	5266.0	7977.0	5872.0	4626.0	5799.0	272.0	276.0	737.0	2451.0	87406.2	1110814.0	1448448.15352
0050121	1008.0	865.0	3183.0	1563.0	300.0	3128.0	4181.0	3251.0	1349.0	4999.0	3347.0	3473.0	2625.0	3708.0	788.0	1597.0	2099.0	772.0	1731.0	1510.0	5126.0	1576.0	6399.0	5342.0	1162.0	6854.0	8168.0	6833.0	4307.0	5366.0	245.0	446.0	582.0	3252.0	101075.0	1412977.0	1806164.82517
0050122	950.0	634.0	2330.0	1464.0	463.0	2604.0	4669.0	2732.0	1222.0	4254.0	2290.0	2072.0	1535.0	3046.0	558.0	1468.0	1528.0	580.0	1071.0	1120.0	4175.0	1360.0	6003.0	4560.0	695.0	5868.0	6515.0	6349.0	3467.0	4283.0	246.0	394.0	561.0	2412.0	83472.2	1078773.0	1431023.86506
0050123	1460.0	623.0	2681.0	1707.0	646.0	3079.0	4922.0	4007.0	1227.0	5106.0	3314.0	3397.0	2319.0	4076.0	770.0	1453.0	1587.0	804.0	1427.0	1417.0	4786.0	1424.0	5399.0	5004.0	1026.0	6164.0	8948.0	6217.0	4547.0	5403.0	295.0	572.0	521.0	2819.0	99129.0	1267911.0	1638697.48669
0050124	1008.0	550.0	2452.0	1445.0	432.0	2726.0	4654.0	3023.0	1071.0	5551.0	2576.0	3011.0	2314.0	2922.0	727.0	1322.0	1814.0	577.0	1514.0	1192.0	4054.0	1240.0	5020.0	4140.0	720.0	5412.0	7305.0	5824.0	3741.0	3442.0	259.0	430.0	403.0	2651.0	85514.1	1162597.0	1448108.66328
0050125	1169.0	608.0	2416.0	1449.0	448.0	3562.0	4200.0	3288.0	1160.0	5208.0	2372.0	3188.0	1800.0	2666.0	659.0	1226.0	1376.0	639.0	1373.0	1518.0	3988.0	1216.0	4680.0	3914.0	865.0	6000.0	7411.0	5021.0	3817.0	4213.0	251.0	387.0	488.0	2397.0	84969.8	1131123.0	1457417.02351
0050126	1204.0	723.0	2679.0	1406.0	351.0	2748.0	4577.0	2483.0	989.0	4827.0	1935.0	2737.0	1439.0	2692.0	564.0	1623.0	1888.0	544.0	1233.0	1136.0	4335.0	1333.0	5466.0	3813.0	721.0	4465.0	7160.0	5997.0	4086.0	5084.0	210.0	286.0	510.0	2274.0	83508.6	1076488.0	1482840.25635
0050127	908.0	731.0	2276.0	1516.0	419.0	3276.0	3612.0	2989.0	1033.0	6067.0	2981.0	3716.0	1788.0	2839.0	744.0	1562.0	1935.0	772.0	1456.0	1761.0	3965.0	1293.0	4784.0	4038.0	830.0	5988.0	7911.0	5131.0	4468.0	3965.0	265.0	381.0	570.0	2577.0	88542.3	1152767.0	1399737.0253
0050128	777.0	461.0	2727.0	1827.0	526.0	2869.0	5119.0	3546.0	1183.0	4935.0	2775.0	3250.0	1932.0	3137.0	691.0	1500.0	1637.0	769.0	1346.0	1671.0	4355.0	1256.0	5147.0	4544.0	988.0	6145.0	7625.0	6659.0	4274.0	4320.0	263.0	596.0	495.0	2742.0	92075.6	1236300.0	1516255.83377
0050129	722.0	606.0	1609.0	1667.0	524.0	3183.0	4253.0	3441.0	949.0	5407.0	2711.0	3099.0	1812.0	3006.0	604.0	1030.0	1567.0	697.0	1364.0	1273.0	4415.0	1161.0	4315.0	3519.0	808.0	5287.0	5826.0	5960.0	3537.0	4038.0	308.0	527.0	496.0	2360.0	82061.2	990031.0	1224634.04641
0050130	1059.0	636.0	2344.0	1637.0	435.0	3099.0	4498.0	3503.0	1473.0	5841.0	2918.0	3126.0	2261.0	2945.0	742.0	1257.0	1740.0	662.0	1461.0	1293.0	4743.0	1498.0	5279.0	5096.0	1027.0	5727.0	7741.0	7141.0	4287.0	4268.0	267.0	519.0	524.0	2825.0	93798.9	1222525.0	1670601.17857
0050131	1234.0	571.0	2634.0	1879.0	609.0	3872.0	5095.0	3829.0	1234.0	5617.0	3323.0	3726.0	2449.0	3531.0	791.0	1565.0	1656.0	869.0	1599.0	1798.0	5378.0	1297.0	5660.0	4640.0	1127.0	6545.0	8481.0	7416.0	4575.0	4705.0	354.0	529.0	644.0	3318.0	102498.0	1431806.0	1922894.70732
0050132	1131.0	614.0	3106.0	1798.0	587.0	3834.0	5906.0	3817.0	1515.0	6724.0	3940.0	3937.0	2338.0	3693.0	778.0	1819.0	2136.0	854.0	1689.0	1723.0	5762.0	1810.0	7161.0	4878.0	1473.0	6576.0	9019.0	6764.0	4564.0	4858.0	273.0	531.0	593.0	3259.0	109424.0	1573709.0	2005004.14683
0050133	1047.0	544.0	1353.0	1038.0	520.0	2565.0	3865.0	2236.0	999.0	4054.0	2447.0	2069.0	1713.0	2891.0	628.0	1176.0	1128.0	722.0	1018.0	912.0	2924.0	1147.0	4153.0	3415.0	607.0	3986.0	5768.0	3475.0	3288.0	2459.0	287.0	428.0	384.0	2469.0	67711.9	1039715.0	1516548.79295
0050134	1070.0	594.0	2419.0	1787.0	440.0	3057.0	5159.0	3870.0	1075.0	5779.0	3107.0	3673.0	1834.0	3387.0	767.0	1454.0	1482.0	832.0	1279.0	1563.0	4543.0	1107.0	5346.0	4399.0	897.0	6254.0	7073.0	6586.0	3604.0	4366.0	271.0	504.0	387.0	2763.0	92727.5	1200393.0	1479213.9874
0050135	1176.0	825.0	2762.0	1605.0	426.0	3288.0	5858.0	3384.0	1288.0	5723.0	3358.0	3027.0	2035.0	3591.0	793.0	1560.0	2266.0	862.0	1820.0	1142.0	5521.0	1313.0	5810.0	4677.0	1139.0	6843.0	8344.0	5782.0	4426.0	5058.0	285.0	471.0	630.0	3313.0	100282.0	1290932.0	1635068.60702
0050136	1150.0	872.0	3201.0	579.0	413.0	3842.0	4829.0	2338.0	1463.0	4730.0	2308.0	2462.0	1842.0	2709.0	1033.0	1977.0	1758.0	674.0	1303.0	886.0	4937.0	1572.0	6796.0	3930.0	864.0	5963.0	8455.0	5423.0	4160.0	5312.0	232.0	272.0	501.0	2846.0	91623.8	1174978.0	1702881.26319
0050137	1153.0	793.0	3198.0	1592.0	601.0	3065.0	4135.0	4300.0	1230.0	5203.0	3452.0	3455.0	2703.0	3470.0	687.0	1777.0	2132.0	814.0	1649.0	1407.0	4954.0	1554.0	6149.0	4560.0	1036.0	6468.0	7987.0	6392.0	4640.0	4891.0	270.0	623.0	556.0	2889.0	99780.1	1424038.0	1797911.73547
0050142	1121.0	1097.0	3222.0	1382.0	461.0	3599.0	4785.0	4019.0	1255.0	4779.0	3433.0	2758.0	2022.0	4021.0	766.0	1448.0	1779.0	823.0	1525.0	1081.0	4404.0	1818.0	5687.0	4118.0	1259.0	7777.0	9196.0	6148.0	5418.0	5713.0	284.0	479.0	626.0	3246.0	101541.0	1317579.0	1647072.66592
0050143	1544.0	868.0	2805.0	1925.0	542.0	4334.0	4548.0	4922.0	922.0	6150.0	3155.0	3527.0	2042.0	4443.0	798.0	1739.0	1747.0	884.0	1557.0	1786.0	3301.0	1327.0	6097.0	4124.0	1054.0	7448.0	10215.0	3897.0	4591.0	3487.0	320.0	567.0	538.0	2973.0	100169.0	1330196.0	1789514.02776
0050144	1320.0	920.0	3423.0	1801.0	416.0	4073.0	6855.0	5081.0	952.0	6958.0	3780.0	3860.0	2599.0	4939.0	826.0	1691.0	2397.0	928.0	1949.0	1821.0	5005.0	1436.0	5483.0	5085.0	1209.0	7922.0	9703.0	6841.0	5450.0	5780.0	331.0	562.0	474.0	2809.0	114672.0	1461498.0	1811023.12659
0050145	1105.0	689.0	2267.0	2163.0	463.0	3488.0	5865.0	4663.0	967.0	6048.0	3213.0	3211.0	1691.0	3980.0	834.0	1413.0	2573.0	933.0	1898.0	1978.0	4728.0	1282.0	5082.0	4801.0	1040.0	7201.0	8890.0	6267.0	5219.0	5192.0	298.0	469.0	717.0	3084.0	103710.0	1230753.0	1513398.60471
0050146	946.0	785.0	3461.0	2016.0	619.0	3769.0	4087.0	4109.0	1340.0	6337.0	2957.0	3149.0	2096.0	3403.0	735.0	1528.0	2210.0	815.0	1600.0	1568.0	5100.0	1384.0	5425.0	4418.0	861.0	6651.0	9170.0	6635.0	4831.0	6306.0	234.0	541.0	664.0	3159.0	102811.0	1375664.0	1768059.05632
0050147	1207.0	732.0	2929.0	1332.0	673.0	4079.0	4309.0	3568.0	1095.0	5460.0	3127.0	3041.0	2031.0	3200.0	689.0	1554.0	2084.0	870.0	1962.0	1486.0	4974.0	1584.0	5380.0	4195.0	1068.0	8434.0	9049.0	5627.0	5067.0	5594.0	290.0	517.0	583.0	2504.0	100295.0	1330398.0	1691125.03325
0050148	1266.0	586.0	3108.0	1808.0	559.0	3346.0	5586.0	3807.0	1236.0	5540.0	3497.0	3355.0	2245.0	3643.0	760.0	1670.0	1998.0	832.0	1518.0	1792.0	4734.0	1327.0	5927.0	5329.0	910.0	7018.0	9394.0	6208.0	4491.0	4734.0	321.0	499.0	455.0	2682.0	102176.0	1371739.0	1798345.42561
0050149	1261.0	886.0	2223.0	1485.0	605.0	3705.0	5308.0	4012.0	1082.0	5755.0	3023.0	2897.0	2242.0	3824.0	697.0	1820.0	1867.0	869.0	1942.0	1346.0	5405.0	1468.0	4862.0	4786.0	1163.0	7900.0	8771.0	6062.0	3985.0	5619.0	273.0	567.0	505.0	2944.0	101153.0	1358082.0	1691151.98436
0050150	1197.0	593.0	2505.0	1446.0	501.0	3030.0	5398.0	3529.0	1204.0	4349.0	3193.0	2566.0	2084.0	3646.0	751.0	1193.0	2025.0	825.0	1430.0	1299.0	4427.0	1285.0	4983.0	4041.0	838.0	6306.0	7007.0	5716.0	4536.0	5474.0	273.0	479.0	504.0	2215.0	90835.1	1243968.0	1481006.9838
0050152	1413.0	490.0	2903.0	1757.0	518.0	3389.0	6462.0	3542.0	1019.0	5433.0	3502.0	2935.0	2409.0	4659.0	613.0	1641.0	2104.0	760.0	1401.0	1295.0	4662.0	1207.0	5526.0	4021.0	714.0	6499.0	9508.0	5484.0	5036.0	4571.0	301.0	470.0	563.0	2599.0	99392.5	1262528.0	1577178.23427
0050153	1156.0	538.0	2071.0	1679.0	543.0	3088.0	5071.0	3829.0	978.0	5299.0	2736.0	2652.0	1915.0	3329.0	635.0	1243.0	1315.0	669.0	929.0	1394.0	4117.0	1059.0	5297.0	4042.0	639.0	4843.0	7667.0	4971.0	4074.0	4024.0	264.0	542.0	403.0	2059.0	85054.6	1139552.0	1437099.97497
0050155	1352.0	642.0	3237.0	2146.0	535.0	3583.0	5871.0	4172.0	1439.0	6175.0	3410.0	4160.0	2152.0	4360.0	743.0	1517.0	1825.0	760.0	1401.0	2085.0	5693.0	1422.0	6255.0	4770.0	890.0	7036.0	10269.0	7194.0	5202.0	5492.0	325.0	557.0	552.0	3069.0	110283.0	1436306.0	1909971.72033
0050156	1582.0	686.0	2663.0	2060.0	468.0	4153.0	5562.0	4444.0	1382.0	6504.0	3381.0	3852.0	1530.0	4464.0	719.0	1314.0	1986.0	881.0	1777.0	1866.0	4513.0	1220.0	5250.0	4554.0	1010.0	6853.0	8804.0	5728.0	5082.0	5167.0	231.0	403.0	502.0	3359.0	103933.0	1325120.0	1742316.52749
0050157	1052.0	981.0	2806.0	1413.0	561.0	3497.0	5503.0	4329.0	1284.0	5522.0	2738.0	3153.0	1797.0	3918.0	846.0	1731.0	1697.0	780.0	1509.0	1291.0	4728.0	1720.0	5759.0	3629.0	1072.0	5482.0	8539.0	5888.0	4143.0	4288.0	305.0	523.0	432.0	3111.0	96017.9	1256772.0	1672168.20923
0050158	995.0	720.0	2136.0	1176.0	372.0	3100.0	4259.0	3570.0	1136.0	5002.0	2334.0	2824.0	1628.0	2851.0	634.0	1474.0	1600.0	602.0	1254.0	1276.0	3566.0	1556.0	4877.0	3105.0	701.0	4921.0	7006.0	4321.0	3664.0	3807.0	247.0	435.0	407.0	2385.0	79936.2	1107788.0	1384108.01433
0050159	1010.0	581.0	2573.0	1983.0	347.0	3329.0	5204.0	3695.0	1262.0	5869.0	2861.0	3965.0	2058.0	3478.0	612.0	1383.0	2239.0	664.0	1583.0	1768.0	4304.0	1326.0	5101.0	4020.0	901.0	6400.0	7880.0	4976.0	4462.0	4131.0	250.0	521.0	444.0	2551.0	93711.4	1187715.0	1565559.24129
0050160	1155.0	660.0	2874.0	1705.0	516.0	3310.0	5048.0	4323.0	1122.0	5698.0	2749.0	3261.0	1982.0	4160.0	704.0	1366.0	1780.0	673.0	1297.0	1492.0	4462.0	1191.0	4869.0	4700.0	1022.0	7072.0	7950.0	5954.0	4143.0	4762.0	277.0	466.0	461.0	2359.0	95461.1	1285082.0	1624566.63717
0050161	945.0	817.0	2415.0	1412.0	687.0	3384.0	4898.0	3879.0	1148.0	5364.0	3053.0	3145.0	1971.0	3417.0	659.0	1306.0	1766.0	699.0	1429.0	1307.0	4027.0	1276.0	4848.0	4282.0	966.0	6599.0	6737.0	5399.0	4806.0	4509.0	242.0	486.0	472.0	2278.0	90621.4	1174634.0	1501410.28681
0050162	906.0	672.0	2837.0	1370.0	370.0	3215.0	4504.0	4136.0	945.0	5446.0	3063.0	2561.0	2183.0	3523.0	671.0	1731.0	1554.0	648.0	1337.0	1133.0	4344.0	1466.0	5273.0	4021.0	919.0	6744.0	7397.0	6725.0	4024.0	4264.0	327.0	439.0	425.0	2238.0	91405.3	1133299.0	1477869.71427
0050163	1221.0	551.0	2502.0	1561.0	445.0	3393.0	4627.0	3401.0	1199.0	6383.0	2871.0	3553.0	1786.0	3530.0	663.0	1368.0	1670.0	665.0	1253.0	1480.0	4869.0	1344.0	5744.0	4169.0	885.0	5704.0	8532.0	6126.0	4096.0	5290.0	251.0	556.0	443.0	2324.0	94434.7	1271935.0	1582961.17657
0050164	879.0	562.0	2307.0	1490.0	326.0	2893.0	4023.0	3154.0	825.0	5157.0	2758.0	2876.0	1694.0	2819.0	730.0	1555.0	1715.0	645.0	1088.0	1266.0	4805.0	1213.0	5654.0	3422.0	768.0	4920.0	6892.0	5945.0	3813.0	4738.0	212.0	386.0	412.0	2164.0	84104.7	1089876.0	1349906.25077
0050165	1168.0	546.0	2469.0	1631.0	477.0	3561.0	4730.0	3296.0	1163.0	5812.0	3008.0	3007.0	2255.0	2822.0	596.0	1489.0	1616.0	766.0	1196.0	1646.0	4431.0	1190.0	4953.0	4039.0	893.0	6781.0	7585.0	5625.0	3931.0	5185.0	296.0	510.0	396.0	2258.0	91325.0	1188621.0	1475139.74753
0050166	790.0	610.0	2403.0	1545.0	541.0	3164.0	3944.0	3993.0	1004.0	4956.0	2833.0	2958.0	1987.0	3240.0	851.0	1297.0	2062.0	764.0	1573.0	1390.0	4497.0	1361.0	5052.0	4236.0	1017.0	6558.0	7505.0	6031.0	3711.0	3770.0	252.0	483.0	450.0	2330.0	89139.6	1166158.0	1507855.86355
0050167	1483.0	800.0	2686.0	2031.0	432.0	3772.0	5838.0	4357.0	1073.0	6090.0	3433.0	4005.0	2508.0	3941.0	783.0	1551.0	1927.0	798.0	1369.0	1875.0	4916.0	1778.0	5533.0	4482.0	1171.0	7662.0	8541.0	6728.0	4470.0	5554.0	319.0	489.0	474.0	2356.0	105219.0	1311889.0	1623971.72754
0050168	1008.0	653.0	2470.0	1547.0	587.0	3017.0	3594.0	3885.0	1050.0	4992.0	3278.0	3362.0	1977.0	3226.0	612.0	1240.0	1707.0	816.0	1552.0	1468.0	3901.0	1405.0	5710.0	3619.0	980.0	6152.0	8442.0	4825.0	4199.0	4577.0	287.0	542.0	390.0	2380.0	89444.9	1225363.0	1581645.43999
0050169	1514.0	732.0	2304.0	2018.0	514.0	3867.0	6544.0	3523.0	1100.0	6528.0	3354.0	2936.0	1830.0	3975.0	686.0	1486.0	1499.0	726.0	1450.0	1426.0	4679.0	1235.0	5321.0	4419.0	1091.0	6082.0	8372.0	8370.0	4535.0	5279.0	244.0	525.0	482.0	2960.0	101588.0	1334002.0	1677515.96909
0050170	1124.0	781.0	3073.0	1985.0	509.0	3755.0	5688.0	4345.0	1367.0	6448.0	3046.0	3993.0	1890.0	3986.0	597.0	1402.0	1878.0	852.0	1591.0	1933.0	5639.0	1540.0	6260.0	4750.0	1052.0	6955.0	9579.0	6255.0	4963.0	4796.0	243.0	447.0	528.0	2841.0	106039.0	1377651.0	1756608.31833
0050171	1344.0	575.0	3524.0	1752.0	443.0	3474.0	4866.0	4478.0	1247.0	5085.0	3557.0	3434.0	2042.0	4582.0	753.0	1815.0	1473.0	801.0	1345.0	1308.0	5961.0	1285.0	6123.0	5491.0	816.0	6577.0	9865.0	6245.0	4884.0	5418.0	267.0	514.0	427.0	3090.0	104857.0	1304286.0	1711310.1193
0050182	944.0	654.0	1923.0	1711.0	436.0	3761.0	6300.0	4332.0	1177.0	5704.0	3120.0	3227.0	2184.0	3327.0	807.0	1558.0	1859.0	952.0	1380.0	1678.0	3788.0	1241.0	4761.0	4315.0	903.0	7520.0	7675.0	5831.0	3601.0	4484.0	295.0	445.0	479.0	2484.0	94842.1	1237753.0	1624547.58039
0050183	1006.0	515.0	1928.0	1733.0	519.0	3205.0	3969.0	3806.0	1195.0	5717.0	3048.0	3472.0	1690.0	3478.0	646.0	1211.0	1428.0	850.0	1528.0	1696.0	4342.0	1093.0	4428.0	3993.0	916.0	6952.0	7870.0	5212.0	4186.0	4370.0	298.0	493.0	443.0	2590.0	89782.5	1190616.0	1552943.03902
0050184	1129.0	899.0	2911.0	2046.0	511.0	4094.0	6467.0	4607.0	1146.0	7247.0	3592.0	4071.0	2834.0	4548.0	829.0	1993.0	2272.0	897.0	1569.0	2004.0	6679.0	1824.0	6317.0	5147.0	1382.0	7269.0	10685.0	6662.0	4498.0	6284.0	315.0	518.0	476.0	2774.0	116490.0	1432157.0	1936761.94134
0050185	788.0	590.0	1871.0	962.0	355.0	1641.0	2589.0	2044.0	863.0	2919.0	1834.0	1082.0	1258.0	2216.0	513.0	963.0	1225.0	551.0	1045.0	600.0	2717.0	939.0	3283.0	2091.0	709.0	3224.0	6005.0	3767.0	2784.0	2794.0	281.0	514.0	373.0	2368.0	57754.3	895983.0	1582637.24844
0050186	1109.0	791.0	2386.0	1515.0	615.0	2790.0	4165.0	2803.0	1215.0	4365.0	2904.0	2624.0	1753.0	3494.0	694.0	1491.0	1909.0	707.0	1671.0	1231.0	3455.0	1372.0	5429.0	3462.0	807.0	5654.0	8478.0	5899.0	4804.0	3637.0	272.0	481.0	491.0	2387.0	86853.7	1221868.0	1474415.19713
0050187	1128.0	955.0	3280.0	1637.0	629.0	3618.0	5895.0	4782.0	1421.0	6494.0	3584.0	3137.0	2302.0	4382.0	706.0	1310.0	1412.0	976.0	1322.0	1540.0	3843.0	1435.0	5124.0	3945.0	1140.0	8109.0	8348.0	4592.0	4624.0	3899.0	284.0	622.0	465.0	2520.0	99461.3	1259032.0	1684605.10302
0050188	1162.0	629.0	2498.0	1834.0	380.0	3330.0	5177.0	4459.0	1191.0	5699.0	3474.0	2227.0	2763.0	4043.0	923.0	1772.0	2126.0	948.0	2277.0	1394.0	4884.0	1270.0	5491.0	6285.0	926.0	7883.0	10118.0	7537.0	5154.0	4515.0	318.0	452.0	482.0	2698.0	106212.0	1351098.0	1752833.63244
0050189	1109.0	774.0	2886.0	1193.0	424.0	3234.0	4359.0	3155.0	1051.0	4674.0	2951.0	2154.0	1977.0	3291.0	692.0	1544.0	1750.0	811.0	1464.0	853.0	4602.0	1209.0	5943.0	4099.0	996.0	6405.0	8759.0	5507.0	4172.0	4676.0	247.0	427.0	518.0	2627.0	90531.0	1259810.0	1645946.75532
0050190	812.0	654.0	2146.0	1676.0	492.0	2850.0	4013.0	2888.0	1347.0	4807.0	1912.0	2576.0	1806.0	2341.0	760.0	1381.0	1588.0	688.0	1348.0	1519.0	4588.0	1267.0	5550.0	4048.0	918.0	4907.0	7711.0	6525.0	3478.0	5022.0	261.0	583.0	407.0	2391.0	85257.8	1161271.0	1540942.25659
0050191	1181.0	527.0	2542.0	1354.0	535.0	3471.0	5396.0	3336.0	950.0	4730.0	2791.0	2432.0	1656.0	2879.0	648.0	1456.0	1750.0	815.0	1298.0	908.0	4689.0	1178.0	5481.0	3642.0	937.0	5016.0	7948.0	5453.0	4030.0	4030.0	307.0	512.0	413.0	2625.0	86911.6	1187021.0	1616125.35488
0050192	389.0	380.0	1598.0	755.0	395.0	2039.0	1872.0	2146.0	1193.0	3019.0	1018.0	1864.0	804.0	1812.0	801.0	1366.0	1193.0	417.0	771.0	676.0	4051.0	802.0	3970.0	2079.0	481.0	3475.0	5322.0	4237.0	2552.0	3787.0	199.0	371.0	458.0	2426.0	58643.0	918535.0	1396217.59331
0050193	1124.0	654.0	2620.0	1617.0	368.0	3178.0	4596.0	3557.0	1063.0	5047.0	2747.0	3043.0	2040.0	4090.0	649.0	1413.0	2253.0	811.0	1920.0	1375.0	4528.0	1219.0	5670.0	4120.0	792.0	6122.0	8026.0	5561.0	4226.0	4913.0	257.0	445.0	403.0	2353.0	92795.3	1218633.0	1571919.12467
0050194	903.0	617.0	2216.0	1521.0	561.0	3141.0	4832.0	3355.0	928.0	5047.0	2646.0	2917.0	1731.0	2722.0	695.0	1323.0	2178.0	754.0	1410.0	1359.0	4392.0	1200.0	5509.0	3602.0	782.0	5651.0	7590.0	4978.0	4329.0	5063.0	240.0	479.0	558.0	2388.0	87611.2	1134060.0	1447163.03759
0050195	1199.0	884.0	2664.0	1658.0	382.0	3674.0	4820.0	3328.0	1066.0	5807.0	2610.0	3535.0	2002.0	3873.0	580.0	1569.0	1470.0	767.0	1295.0	1726.0	5407.0	1377.0	5491.0	3251.0	938.0	6167.0	7958.0	5765.0	4314.0	4284.0	290.0	479.0	436.0	2156.0	93211.2	1134710.0	1334264.34492
0050196	972.0	707.0	2620.0	1522.0	665.0	3631.0	4397.0	3456.0	980.0	5167.0	2931.0	3042.0	1930.0	3081.0	748.0	1453.0	1894.0	860.0	1450.0	1411.0	4189.0	1303.0	4887.0	3791.0	1003.0	7504.0	8974.0	6160.0	4162.0	4320.0	294.0	538.0	446.0	2384.0	92866.7	1193862.0	1449306.89461
0050197	1360.0	666.0	2685.0	1487.0	558.0	3638.0	5220.0	3554.0	1414.0	6110.0	3336.0	3386.0	1769.0	3418.0	915.0	1527.0	2009.0	994.0	1813.0	1459.0	5811.0	1431.0	5787.0	5674.0	803.0	8064.0	8430.0	8000.0	5259.0	6003.0	337.0	553.0	517.0	3107.0	107070.0	1326299.0	1795129.98203
0050198	1178.0	666.0	2390.0	1270.0	494.0	3576.0	5552.0	3430.0	1299.0	5046.0	3012.0	2686.0	2026.0	3869.0	842.0	1651.0	1707.0	748.0	1470.0	1121.0	4454.0	1555.0	5025.0	4267.0	905.0	7072.0	8417.0	6609.0	4149.0	6117.0	298.0	489.0	526.0	2395.0	96306.5	1246733.0	1715298.68515
0050199	913.0	583.0	2962.0	1364.0	437.0	2945.0	4236.0	3441.0	1057.0	4155.0	2807.0	2780.0	2163.0	3073.0	582.0	1292.0	1442.0	781.0	1258.0	1163.0	3973.0	996.0	5174.0	3724.0	737.0	5764.0	7162.0	5789.0	3997.0	4511.0	233.0	550.0	389.0	1921.0	84334.8	1148404.0	1459406.68847
0050200	924.0	732.0	2821.0	1801.0	650.0	3391.0	5731.0	4255.0	985.0	5854.0	2640.0	3227.0	1831.0	3324.0	730.0	1779.0	2189.0	725.0	1500.0	1543.0	4678.0	1327.0	5887.0	3931.0	860.0	6573.0	8007.0	6529.0	3336.0	3344.0	313.0	533.0	359.0	2327.0	94630.7	1214264.0	1542362.57946
0050201	980.0	624.0	3200.0	1583.0	517.0	3251.0	4996.0	2753.0	920.0	5854.0	3063.0	2721.0	2062.0	2990.0	669.0	1616.0	2113.0	799.0	1459.0	1123.0	5763.0	1056.0	6929.0	4707.0	707.0	6069.0	7982.0	7641.0	5136.0	5603.0	258.0	494.0	618.0	2642.0	98586.7	1328619.0	1673504.90636
0050202	965.0	623.0	1960.0	1333.0	330.0	2677.0	4886.0	2997.0	1016.0	5231.0	2288.0	2603.0	1327.0	3031.0	681.0	1416.0	1618.0	637.0	1227.0	1072.0	3985.0	1171.0	4531.0	3626.0	593.0	6462.0	6768.0	5504.0	3895.0	4035.0	260.0	437.0	420.0	2088.0	81692.5	1183063.0	1477529.65262
0050203	967.0	735.0	2772.0	2060.0	618.0	3535.0	5272.0	4584.0	1131.0	6700.0	3206.0	3807.0	2233.0	3807.0	706.0	1335.0	1928.0	877.0	1533.0	1922.0	4511.0	1529.0	5222.0	4037.0	1025.0	7640.0	8912.0	6361.0	4334.0	3860.0	280.0	515.0	426.0	2370.0	100722.0	1293502.0	1669120.95406
0050204	1057.0	706.0	2156.0	1330.0	468.0	3053.0	4412.0	3276.0	827.0	5531.0	2601.0	2562.0	2004.0	3050.0	747.0	1376.0	2062.0	617.0	1391.0	1038.0	4338.0	890.0	5557.0	3523.0	848.0	6088.0	6668.0	5766.0	3542.0	3585.0	269.0	404.0	396.0	2061.0	84173.1	1093200.0	1342771.65159
